cpg,breast_bc_hc,breast_bc_case,breast_delta_bc,breast_mean_beta_hc,breast_mean_beta_case,breast_sd_beta_hc,breast_sd_beta_case,breast_delta_var,breast_bimodal_in_hc,breast_lost_in_case,breast_loss_of_bimodality,breast_in_residual_concordant,ad_bc_hc,ad_bc_case,ad_delta_bc,ad_mean_beta_hc,ad_mean_beta_case,ad_sd_beta_hc,ad_sd_beta_case,ad_delta_var,ad_bimodal_in_hc,ad_lost_in_case,ad_loss_of_bimodality,ad_in_residual_concordant,double_disease_gain_of_bimodality,double_disease_loss_of_bimodality,opposing_bimodality_pattern,residual_map_firing_pattern,CHR,MAPINFO
cg00222625,0.4916613710271079,0.6481668946365529,0.1565055236094449,0.9698288193413576,0.9552580410644778,0.0233802347177706,0.0385805190161456,0.0009418210720971,False,False,False,True,0.2733892863031802,0.229179343633309,-0.0442099426698712,0.8650738895966029,0.86522899378882,0.0124579531294277,0.0123264171545794,-3.26003630630805e-06,False,False,False,False,False,False,False,fires_breast_only,6,107111236.0
cg00225623,0.5665789134922498,0.3226718081971673,-0.2439071052950824,0.0502053948431709,0.058991777513432,0.0332825959830845,0.0248076507559265,-0.0004923116593452,True,True,True,False,0.2443733892358787,0.4536679935703904,0.2092946043345116,0.0302808152866242,0.0297493850931677,0.0037743728279717,0.0037774680774,2.337483124462008e-08,False,False,False,False,False,False,True,fires_neither_background,13,24271753.0
cg00232092,0.364441365363268,0.4131656239474339,0.0487242585841659,0.5912691011698896,0.5805887999818089,0.0584016555742989,0.064228488989743,0.0007145454240864,False,True,False,False,0.2901060123485868,0.3145272129145439,0.024421200565957,0.5180059150743099,0.5028056583850931,0.0641726965061748,0.0719682245260977,0.0010612903645651,False,False,False,False,False,False,False,fires_neither_background,7,5479256.0
cg00232402,0.3267044206670583,0.3112659699587594,-0.0154384507082989,0.1629806023248814,0.1454121697966228,0.0575758927791755,0.0592727880554604,0.0001982799745484,False,True,False,False,0.4859524933340642,0.4536182772859208,-0.0323342160481434,0.1082648259023354,0.1020074347826087,0.0396724422636843,0.043621105296889,0.0003288981521569,False,False,False,False,False,False,False,fires_neither_background,18,79625290.0
cg00238318,0.256519153207858,0.5491814296953303,0.2926622764874723,0.042591140408116,0.045756579898437,0.0101863556851602,0.0240557959528686,0.0004749194767814,False,True,False,False,0.3298180359551892,0.3339020214501533,0.004083985494964,0.0238669108280254,0.0235142173913043,0.0035020376233609,0.0033009380024768,-1.368075819240046e-06,False,False,False,False,False,False,False,fires_neither_background,10,92848193.0
cg00240653,0.6874325789485415,0.9074716572557576,0.2200390783072161,0.0372287549382645,0.0458665845503074,0.0370375674604046,0.1026980447123271,0.0091751069843511,True,False,False,False,0.1622195655036651,0.1348604569352051,-0.02735910856846,0.0402160191082802,0.0398898447204968,0.0051893665379881,0.0059132741740077,8.037286391396032e-06,False,False,False,False,False,False,False,fires_neither_background,12,54984627.0
cg00242035,0.2438773637650314,0.4132857995323157,0.1694084357672843,0.0720276542059709,0.0743087694675949,0.0138563431729221,0.0246896237394076,0.0004175792742677,False,True,False,False,0.3484645656316089,0.3458128976195095,-0.0026516680120993,0.0481221932059448,0.0492050496894409,0.0083273573690549,0.0083583392397961,5.169540955617585e-07,False,False,False,False,False,False,False,fires_neither_background,11,47394807.0
cg00245885,0.151552342770458,0.3822831705472004,0.2307308277767423,0.9189411755738202,0.914877736397952,0.0151701268345023,0.0204402900961104,0.0001876727110382,False,True,False,False,0.2567074299222257,0.3707466260766426,0.1140391961544169,0.9152221507430998,0.9152982732919256,0.0088285635288879,0.0085308155566947,-5.168719921266416e-06,False,False,False,False,True,False,False,fires_neither_background,5,135344449.0
cg00247963,0.3667076131937459,0.3822817333292843,0.0155741201355383,0.6230848612714108,0.6411133211757384,0.0457098459877907,0.0492560640755276,0.0003367698279849,False,True,False,False,0.1334906110223027,0.2749751559525349,0.1414845449302322,0.5884229702760085,0.5856424906832298,0.0382245964010137,0.0386741702676214,3.457167586858414e-05,False,False,False,False,False,False,False,fires_neither_background,16,20851829.0
cg00249032,0.2914810528795444,0.4057773777615376,0.1142963248819932,0.937613623744561,0.9369097683703572,0.0233377426661198,0.0297732852535953,0.0003417982820419,False,True,False,False,0.3958933459040598,0.3249922440486372,-0.0709011018554225,0.90938257537155,0.9087323354037268,0.0097555276238298,0.0096982534928615,-1.1141984075058143e-06,False,False,False,False,False,False,True,fires_neither_background,20,45347112.0
cg00249974,0.2595535861135493,0.3208667489166289,0.0613131628030796,0.9275027750023416,0.9255974483200984,0.0151611858507944,0.0228301940588618,0.0002913562043629,False,True,False,False,0.3192065215488309,0.3397738774440148,0.0205673558951838,0.906493407643312,0.9052560683229814,0.0108198098895608,0.0131763085935155,5.6546822105313455e-05,False,False,False,False,False,False,False,fires_neither_background,1,156284358.0
cg00255726,0.2884359080627471,0.4654377864372611,0.1770018783745139,0.1135055594832448,0.112499352315536,0.0314933165091652,0.0365053150352971,0.0003408090410798,False,True,False,False,0.3915764160475978,0.4856811594675907,0.0941047434199929,0.0754066072186836,0.0776805652173913,0.0229363325139875,0.025161541635446,0.00010702782828,False,False,False,False,True,False,False,fires_neither_background,8,21911603.0
cg00257775,0.3713647883747815,0.3583792549236652,-0.0129855334511162,0.3232091438500338,0.3138705472327358,0.0586508207644184,0.0675318493594708,0.0011206319015703,False,True,False,False,0.3254880598905392,0.4223155464948021,0.0968274866042629,0.2575720806794055,0.2423802919254658,0.0555143084445292,0.0648192501766103,0.0011196967513836,False,False,False,False,False,False,False,fires_neither_background,6,37936905.0
cg00263619,0.3273923385811272,0.3456964856516715,0.0183041470705442,0.8113041034719986,0.8055566427682326,0.0400617388979278,0.0512556669560298,0.0010222004715817,False,True,False,False,0.2998924727152466,0.3044756067252474,0.0045831340100007,0.7926482993630573,0.7895752732919255,0.0404476087571551,0.054475315155466,0.0013315509071154,False,False,False,False,False,False,False,fires_neither_background,12,94333686.0
cg00265360,0.2812085888854346,0.3751380499646651,0.0939294610792305,0.1276072179730582,0.115467713108906,0.0197061517740172,0.0256586906644573,0.0002700359888737,False,True,False,False,0.3275411624875811,0.403871414735263,0.0763302522476819,0.123727365180467,0.1199609813664596,0.0183366709682612,0.018955027248883,2.3059555807626185e-05,False,False,False,False,True,False,False,fires_neither_background,17,1197984.0
cg00266566,0.5334041807469124,0.5591163080605868,0.0257121273136743,0.9801633563097996,0.9632023734480004,0.0192143829449333,0.0355638496429836,0.0008955948894742,False,False,False,True,0.9095665469424588,0.356545569517692,-0.5530209774247667,0.8767845711252654,0.880068850931677,0.0418069733987598,0.0126009757753175,-0.0015890384342744,True,True,True,False,False,False,False,fires_breast_only,9,32565611.0
cg00280812,0.2642472229064248,0.3499021320324529,0.0856549091260281,0.8357112221000322,0.8340798875434111,0.0241422596024848,0.0310711013973505,0.0003825646433306,False,True,False,False,0.3015874572506323,0.2525208856676231,-0.0490665715830091,0.7813686560509554,0.7782395403726708,0.0310089702797288,0.0341602218792182,0.0002053645210283,False,False,False,False,False,False,False,fires_neither_background,12,52192060.0
cg00281100,0.2906898678525472,0.5115087549221222,0.220818887069575,0.9481128513344756,0.9384869066482306,0.0199910161620391,0.0363570694444118,0.0009221957713948,False,True,False,False,0.3641904551108707,0.3579739631010683,-0.0062164920098023,0.9111075286624204,0.9113484782608696,0.0091219498948279,0.0092064674890039,1.549073742335787e-06,False,False,False,False,False,False,False,fires_neither_background,10,88281677.0
cg00281977,0.8396019570501467,0.6487186790966383,-0.1908832779535084,0.0239459415806879,0.0201919610541511,0.0355426570659267,0.0167409129799718,-0.000983022303903,True,False,False,False,0.8161779175020266,0.8445366834967227,0.0283587659946961,0.0308473970276008,0.0363044409937888,0.0313861035275152,0.042845558980168,0.0008506544296831,True,False,False,False,False,False,False,fires_neither_background,10,133520397.0
cg00285317,0.3595167012427759,0.4220179318042014,0.0625012305614255,0.8778388178870461,0.866278570483941,0.0281853099798553,0.0288885085801082,4.013422932245148e-05,False,True,False,True,0.5151274355063572,0.6981062991600712,0.1829788636537139,0.8483093014861995,0.844464204968944,0.0377787807833858,0.0496537858794671,0.0010382621746848,False,False,False,False,True,False,False,fires_breast_only,2,237497465.0
cg00287915,0.3310199816038742,0.3742205028804071,0.0432005212765328,0.241272289667854,0.2360251896841772,0.0455910008133949,0.051642968794299,0.0005884568707219,False,True,False,False,0.3080346522858943,0.3553966679476477,0.0473620156617534,0.1974905414012739,0.1845348322981366,0.04388357031541,0.0496837824433481,0.0005427104942504,False,False,False,False,False,False,False,fires_neither_background,5,1503480.0
cg00302521,0.4035750956842598,0.4522043636331794,0.0486292679489195,0.0184184282995159,0.0182870144374018,0.0090072876845336,0.0113577938698438,4.7868250157911946e-05,False,True,False,False,0.4546104821483797,0.6004211423563484,0.1458106602079686,0.0231979936305732,0.0233626956521739,0.0030941552255072,0.0038058186307998,4.910458891009666e-06,False,False,False,False,False,False,False,fires_neither_background,1,152515433.0
cg00308914,0.2387714087967646,0.46443725048714,0.2256658416903754,0.1539522797920791,0.1467873700509058,0.0408796550433976,0.0416433343140898,6.302109632786855e-05,False,True,False,False,0.4421644714812662,0.4452179339899325,0.0030534625086662,0.097176263269639,0.0897274285714285,0.0398956065420784,0.0449289507327561,0.000426951192586,False,False,False,False,False,False,False,fires_neither_background,5,17436606.0
cg00311883,0.6886023673083843,0.3090493426336131,-0.3795530246747712,0.015582162743423,0.0234472403893363,0.0166675314481974,0.0118259512698436,-0.0001379534811399,True,True,True,False,0.1848330736615681,0.3377259134028135,0.1528928397412454,0.0440023800424628,0.0442318633540372,0.0046354924980999,0.0040048284303089,-5.449139943730085e-06,False,False,False,False,False,False,True,fires_neither_background,1,234963373.0
cg00318947,0.206131420570185,0.2677464842633135,0.0616150636931285,0.8905129897257088,0.890262700556099,0.0185016873960474,0.0283593847042244,0.0004619422643011,False,True,False,False,0.7145418669169759,0.3483411456815534,-0.3662007212354224,0.8920472887473461,0.8933512236024844,0.0237751785167573,0.0131403823227176,-0.0003925894659164,True,True,True,False,False,False,True,fires_neither_background,7,27115295.0
cg00320288,0.3417955702788385,0.5008988958990513,0.1591033256202128,0.2097675446761605,0.2028627010383493,0.0415157488204452,0.0513383106441196,0.0009120647396698,False,True,False,False,0.3452485218721027,0.4122185983423123,0.0669700764702095,0.185358186836518,0.1805007826086956,0.0437089161620216,0.050224618444008,0.0006120429457875,False,False,False,False,True,False,False,fires_neither_background,16,85829561.0
cg00325139,0.2612638291582388,0.4404101278411135,0.1791462986828746,0.8966040336225088,0.8896699874010942,0.0200895037051788,0.0343507203848966,0.0007763838318409,False,True,False,False,0.4940696178904565,0.5051366130439178,0.0110669951534612,0.8853996199575372,0.8855260434782609,0.0220752422970713,0.0230581419826456,4.4361589217438544e-05,False,False,False,False,False,False,False,fires_neither_background,6,57313825.0
cg00325381,0.3082146702388528,0.3220787986349112,0.0138641283960583,0.7734476165449079,0.7754127457790942,0.0312210551478288,0.0357671757905078,0.0003045365794853,False,True,False,False,0.3984178504155676,0.3872381484981829,-0.0111797019173847,0.7251549554140129,0.7259082857142857,0.0330397106495902,0.0353817276647545,0.0001602441727342,False,False,False,False,False,False,False,fires_neither_background,18,8370162.0
cg00325491,0.3333708041698891,0.2815511576538514,-0.0518196465160376,0.8815771659755078,0.8889116131207567,0.0334620892397254,0.0416224627169033,0.0006127179863326,False,True,False,False,0.4541094977176353,0.5417854290096198,0.0876759312919844,0.8492841677282378,0.8505463788819877,0.0338979110211745,0.0419047452893082,0.0006069393061623,False,False,False,False,False,False,True,fires_neither_background,11,93553004.0
cg00325531,0.4785272569488839,0.4477522561842075,-0.0307750007646763,0.4560040930422575,0.4774991629856377,0.1717634219305018,0.173215062932481,0.0005007849134277,False,True,False,False,0.527237461951738,0.5075308518908997,-0.0197066100608382,0.2657144925690021,0.264130403726708,0.1519501826145082,0.1411577181351315,-0.0031633566074651,False,False,False,False,False,False,False,fires_neither_background,1,75125668.0
cg00331101,0.4258087283967735,0.4337520152174219,0.0079432868206484,0.0675174037567296,0.0745424980813989,0.0207793954945132,0.0236385515170518,0.0001269978407069,False,True,False,False,0.3085639075967186,0.3149231752222169,0.0063592676254983,0.0524583184713375,0.0521437950310559,0.0099868211810673,0.0088613757291955,-2.1212617488640392e-05,False,False,False,False,False,False,False,fires_neither_background,4,184028834.0
cg00335219,0.3579911110077817,0.3755375241123027,0.0175464131045209,0.2271548307205701,0.2084130211682774,0.0433468164148867,0.0403172270962569,-0.0002534676925747,False,True,False,True,0.3241915086849246,0.3485978842664696,0.024406375581545,0.2004780148619957,0.1902118385093167,0.0452946645168669,0.0508552626153258,0.0005346511019782,False,False,False,False,False,False,False,fires_breast_only,16,85978699.0
cg00339740,0.3218841935411815,0.2722828384446588,-0.0496013550965226,0.9447175903196408,0.9459261184253998,0.0178266411303649,0.0201378338857854,8.774321962066735e-05,False,True,False,False,0.5052621680429703,0.6387209199416691,0.1334587518986988,0.9231982951167728,0.9229271801242236,0.011541983420021,0.0133927423152841,4.6148165455562506e-05,False,False,False,False,False,False,False,fires_neither_background,2,143906972.0
cg00344445,0.3370557173813598,0.4048988805808571,0.0678431631994973,0.7044456043022788,0.6745823652562839,0.0677928529049053,0.0841351090066873,0.002482845662581,False,True,False,False,0.2343640688477034,0.3266206468224407,0.0922565779747373,0.6199874628450106,0.6075631118012421,0.0585217245569304,0.0642686978227925,0.0007056732747201,False,False,False,True,True,False,False,fires_AD_only,11,128777212.0
cg00355699,0.1664877619874211,0.2786522623420964,0.1121645003546752,0.9133215694904048,0.910690896293996,0.0202855651139999,0.0304415743646347,0.0005151852978032,False,True,False,False,0.3252948448144902,0.3500087954328418,0.0247139506183515,0.8948984607218683,0.8947882484472048,0.0096977162548521,0.0116374283961444,4.138403911576408e-05,False,False,False,False,False,False,False,fires_neither_background,13,104015480.0
cg00356694,0.6817915216976999,0.3333139444548022,-0.3484775772428976,0.0219788871401123,0.0221073831255699,0.0128737561906729,0.0090695519970786,-8.347682502917586e-05,True,True,True,False,0.3274579503244074,0.4081424180570507,0.0806844677326433,0.0173136836518046,0.017543652173913,0.0021822309060616,0.0021484982698994,-1.460869116095959e-07,False,False,False,False,False,False,True,fires_neither_background,17,4433907.0
cg00359423,0.4619781836833797,0.8466410910776846,0.3846629073943049,0.9724252780933512,0.9579213192765368,0.0221814558254279,0.0852000931525961,0.0067670388906756,False,False,False,False,0.1446878667503346,0.1773003281814066,0.0326124614310719,0.9127769766454352,0.9125779254658386,0.0072065375873109,0.0070502828831125,-2.227695265415869e-06,False,False,False,False,False,False,False,fires_neither_background,11,95792987.0
