cpg,CHR,MAPINFO,breast_d_GSE51057,breast_d_GSE51032,breast_d_mean,breast_sign,breast_mean_abs_d,breast_concordant_strong,ad_d_AIBL,ad_d_AddNeuroMed,ad_d_mean,ad_sign,ad_mean_abs_d,ad_concordant_strong,cross_disease_firing_pattern,cross_disease_mean_abs_d
cg00448868,16,66741590.0,0.4560060065746233,-0.0158108222144669,0.2200975921800782,1.0,0.2359084143945451,False,-0.177283,-0.238499,-0.207891,-1.0,0.207891,False,fires_neither_background,0.22189970719727253
cg00449000,9,129888369.0,-0.0775012633314314,0.0029958720760401,-0.03725269562769565,-1.0,0.0402485677037358,False,0.131911,-0.009505,0.061203,1.0,0.070708,False,fires_neither_background,0.0554782838518679
cg00450164,1,209756782.0,-0.0422143167642275,0.017094035006975,-0.01256014087862625,-1.0,0.0296541758856013,False,-0.054592,0.093998,0.019703,1.0,0.074295,False,fires_neither_background,0.051974587942800646
cg00452882,16,67653216.0,-0.6877358039554156,-0.0733235968870493,-0.3805297004212324,-1.0,0.3805297004212324,False,-0.159678,-0.013982,-0.08682999999999999,-1.0,0.08683,False,fires_neither_background,0.2336798502106162
cg00456892,11,124760029.0,0.1486242818903181,-0.5352388179047632,-0.1933072680072226,-1.0,0.3419315498975406,False,-0.136945,0.014076,-0.0614345,-1.0,0.075511,False,fires_neither_background,0.2087212749487703
cg00459816,17,39705860.0,-0.844529819747007,-0.1571661729312595,-0.5008479963391332,-1.0,0.5008479963391332,False,0.02955,0.103253,0.0664015,1.0,0.066401,False,fires_neither_background,0.28362449816956664
cg00461650,16,13909867.0,-0.7815178514199168,-0.073310953718079,-0.4274144025689979,-1.0,0.4274144025689979,False,-0.071827,0.111419,0.019796,1.0,0.091623,False,fires_neither_background,0.25951870128449894
cg00463982,16,1533983.0,-0.1205363352948599,-0.2148484464036879,-0.1676923908492739,-1.0,0.1676923908492739,False,0.007294,0.153712,0.08050299999999999,1.0,0.080503,False,fires_neither_background,0.12409769542463694
cg00469083,16,78567941.0,-0.2374944761564807,-0.5381522570926353,-0.38782336662455796,-1.0,0.387823366624558,False,-0.005664,-0.256229,-0.1309465,-1.0,0.130947,False,fires_neither_background,0.259385183312279
cg00470044,2,28233317.0,-0.318731582267491,-0.2034742270041581,-0.26110290463582453,-1.0,0.2611029046358246,False,0.084632,-0.017306,0.033663,1.0,0.050969,False,fires_neither_background,0.15603595231791229
cg00475131,19,40611190.0,-0.5704424763767395,0.1756291302269564,-0.19740667307489157,-1.0,0.3730358033018479,False,-0.21444,0.338993,0.0622765,1.0,0.276717,False,fires_neither_background,0.3248764016509239
cg00476955,11,3626783.0,0.0632864427569886,0.0514999578578992,0.057393200307443895,1.0,0.0573932003074439,False,-0.193312,-0.13366,-0.16348600000000002,-1.0,0.163486,False,fires_neither_background,0.11043960015372195
cg00487187,10,92691868.0,0.3920562154417831,-0.2443759290727162,0.07384014318453344,1.0,0.3182160722572497,False,-0.005104,-0.023503,-0.0143035,-1.0,0.014303,False,fires_neither_background,0.16625953612862485
cg00491064,11,19660240.0,-0.185979771432975,0.0037094215699134,-0.0911351749315308,-1.0,0.0948445965014442,False,0.076553,-0.000828,0.0378625,1.0,0.03869,False,fires_neither_background,0.0667672982507221
cg00491523,16,6863335.0,-0.123532440281901,0.0955393915792201,-0.013996524351340446,-1.0,0.1095359159305605,False,-0.078801,0.084064,0.002631500000000002,1.0,0.081432,False,fires_neither_background,0.09548395796528025
cg00498816,3,13623522.0,-0.9701125469413208,0.0778722461305147,-0.44612015040540304,-1.0,0.5239923965359177,False,0.155943,-0.227848,-0.0359525,-1.0,0.191895,False,fires_neither_background,0.35794369826795885
cg00500789,1,43285699.0,-0.6416502641800195,-0.1304785574199922,-0.38606441080000586,-1.0,0.3860644108000058,False,0.029785,0.182512,0.1061485,1.0,0.106149,False,fires_neither_background,0.2461067054000029
cg00502099,11,2301388.0,-0.0466400575830696,-0.1646932543466848,-0.1056666559648772,-1.0,0.1056666559648772,False,-0.150335,0.184232,0.016948500000000005,1.0,0.167283,False,fires_neither_background,0.1364748279824386
cg00512404,12,14961798.0,0.4416426606408984,0.1172090913865221,0.2794258760137103,1.0,0.2794258760137103,False,-0.134554,0.022,-0.05627700000000001,-1.0,0.078277,False,fires_neither_background,0.17885143800685513
cg00513941,19,41933093.0,-0.652809583236328,-1.5857308216639163,-1.1192702024501222,-1.0,1.1192702024501222,True,0.145569,-0.135627,0.004971000000000003,1.0,0.140598,False,fires_breast_only,0.6299341012250611
cg00514575,5,180804155.0,0.0872041970527525,0.0739552322539221,0.0805797146533373,1.0,0.0805797146533373,False,0.013488,0.31202,0.162754,1.0,0.162754,False,fires_neither_background,0.12166685732666865
cg00516870,17,78841927.0,-0.6206497128157108,-0.5246493600752026,-0.5726495364454567,-1.0,0.5726495364454567,True,-0.023237,-0.119659,-0.071448,-1.0,0.071448,False,fires_breast_only,0.3220487682227283
cg00521850,8,140339095.0,-0.2005827000616913,0.0013613865688488,-0.09961065674642125,-1.0,0.1009720433152701,False,0.088542,-0.01373,0.037405999999999995,1.0,0.051136,False,fires_neither_background,0.07605402165763506
cg00524220,19,3098965.0,0.7408407605887152,0.3047376670224042,0.5227892138055596,1.0,0.5227892138055596,True,0.137217,0.044277,0.090747,1.0,0.090747,False,fires_breast_only,0.30676810690277984
cg00532399,5,171782549.0,-0.1400343828634584,-0.1119213530037303,-0.12597786793359433,-1.0,0.1259778679335943,False,0.00168,-0.218835,-0.10857750000000001,-1.0,0.110258,False,fires_neither_background,0.11811793396679715
cg00542261,10,69361659.0,-0.4037675316823687,0.1605203232918823,-0.12162360419524319,-1.0,0.2821439274871255,False,0.019801,0.0103,0.0150505,1.0,0.015051,False,fires_neither_background,0.14859746374356275
cg00543840,1,21886883.0,-0.3256136538225322,0.3560579902248186,0.015222168201143194,1.0,0.3408358220236754,False,0.09447,0.08752,0.09099499999999999,1.0,0.090995,False,fires_neither_background,0.2159154110118377
cg00547103,4,158170937.0,-0.4903778047299089,-0.6473586590670396,-0.5688682318984742,-1.0,0.5688682318984742,True,-0.185125,-0.162476,-0.17380050000000002,-1.0,0.173801,False,fires_breast_only,0.3713346159492371
cg00552087,8,3459371.0,-0.2638940538431675,0.0490159568936764,-0.10743904847474554,-1.0,0.156455005368422,False,-0.154732,-0.085014,-0.11987300000000001,-1.0,0.119873,False,fires_neither_background,0.138164002684211
cg00558804,16,88703353.0,0.6668658400140405,0.0548577864018358,0.36086181320793814,1.0,0.3608618132079381,False,-0.015748,0.192639,0.0884455,1.0,0.104194,False,fires_neither_background,0.23252790660396905
cg00561854,2,30030682.0,-0.1119776767800032,0.1064279742070763,-0.002774851286463452,-1.0,0.1092028254935398,False,0.026696,0.001556,0.014126,1.0,0.014126,False,fires_neither_background,0.0616644127467699
cg00566297,1,241424876.0,-0.5221444165582151,-0.2134841160198527,-0.3678142662890339,-1.0,0.3678142662890339,False,-0.076329,0.047469,-0.014429999999999998,-1.0,0.061899,False,fires_neither_background,0.21485663314451695
cg00569276,1,17120050.0,0.6532179901028247,0.0828909163337627,0.36805445321829366,1.0,0.3680544532182936,False,-0.184693,0.029738,-0.0774775,-1.0,0.107216,False,fires_neither_background,0.23763522660914682
cg00572966,7,21370778.0,0.1516840895782335,0.3396795750980643,0.2456818323381489,1.0,0.2456818323381489,False,-0.141965,0.071368,-0.035298500000000003,-1.0,0.106666,False,fires_neither_background,0.17617391616907443
cg00577167,9,101435393.0,-0.1583109782337486,0.3723982476297471,0.10704363469799925,1.0,0.2653546129317479,False,0.038689,0.316345,0.17751699999999998,1.0,0.177517,False,fires_neither_background,0.22143580646587396
cg00579036,6,25138323.0,-0.0100148153407668,-0.8115237092005632,-0.41076926227066496,-1.0,0.410769262270665,False,-0.076482,0.164943,0.044230500000000006,1.0,0.120712,False,fires_neither_background,0.26574063113533253
cg00582337,17,42122793.0,0.0198238442831137,0.2832928368927545,0.15155834058793408,1.0,0.1515583405879341,False,-0.14458,0.361459,0.1084395,1.0,0.25302,False,fires_neither_background,0.20228917029396706
cg00582562,17,48311103.0,-0.1606057981623789,-0.4625247183841604,-0.31156525827326964,-1.0,0.3115652582732696,False,0.004053,-0.09274,-0.0443435,-1.0,0.048397,False,fires_neither_background,0.1799811291366348
cg00584026,4,948554.0,-0.4598586572818035,-0.617053978693383,-0.5384563179875932,-1.0,0.5384563179875932,True,0.112857,-0.092884,0.009986500000000002,1.0,0.102871,False,fires_breast_only,0.3206636589937966
cg00587301,6,156396272.0,-0.1802741617253625,0.1871804477091077,0.0034531429918725903,1.0,0.1837273047172351,False,0.060869,0.289249,0.175059,1.0,0.175059,False,fires_neither_background,0.17939315235861755
cg00588393,6,46359195.0,0.158345291643589,-0.1094946988170409,0.024425296413274046,1.0,0.1339199952303149,False,-0.013409,0.208442,0.09751649999999999,1.0,0.110926,False,fires_neither_background,0.12242299761515744
cg00590639,19,10354095.0,0.0724567415480793,-0.1092117872922113,-0.018377522872066003,-1.0,0.0908342644201453,False,-0.064887,0.091506,0.013309500000000002,1.0,0.078197,False,fires_neither_background,0.08451563221007266
cg00592315,14,93918265.0,-0.4872298828248148,0.0712807324092675,-0.20797457520777363,-1.0,0.2792553076170411,False,-0.194624,-0.004458,-0.09954099999999999,-1.0,0.099541,False,fires_neither_background,0.18939815380852054
cg00596833,4,15913219.0,-0.6778419369397748,-0.5912427062074416,-0.6345423215736081,-1.0,0.6345423215736081,True,0.190128,-0.248203,-0.029037500000000008,-1.0,0.219165,False,fires_breast_only,0.4268536607868041
cg00599850,16,88616815.0,-0.2303526591048586,0.0514600818808113,-0.08944628861202365,-1.0,0.140906370492835,False,0.182745,-0.087581,0.04758199999999999,1.0,0.135163,False,fires_neither_background,0.1380346852464175
cg00607627,16,28984673.0,-0.0466022843410334,-0.0333724642946425,-0.03998737431783795,-1.0,0.039987374317838,False,0.039805,-0.006535,0.016635,1.0,0.02317,False,fires_neither_background,0.031578687158919
cg00610577,12,11855732.0,0.0255493722168509,-0.2732720494752372,-0.12386133862919316,-1.0,0.149410710846044,False,-0.251964,-0.277831,-0.2648975,-1.0,0.264898,True,fires_AD_only,0.20715435542302202
cg00619207,1,111200746.0,-0.4781701774472169,-0.6092196246853873,-0.5436949010663021,-1.0,0.5436949010663021,True,-0.023266,-0.045689,-0.0344775,-1.0,0.034477,False,fires_breast_only,0.28908595053315106
cg00622170,4,2942867.0,-0.3111960512662733,-0.2164826233819274,-0.26383933732410036,-1.0,0.2638393373241003,False,-0.068983,-0.050233,-0.059608,-1.0,0.059608,False,fires_neither_background,0.16172366866205015
cg00622516,13,89363520.0,-0.0513907802386196,0.1224329448462158,0.03552108230379809,1.0,0.0869118625424177,False,0.219625,0.126415,0.17302,1.0,0.17302,False,fires_neither_background,0.12996593127120887
cg00626702,4,1645289.0,-0.2912867618305289,0.3107704773182531,0.009741857743862103,1.0,0.301028619574391,False,-0.159238,-0.122999,-0.14111849999999998,-1.0,0.141119,False,fires_neither_background,0.22107380978719549
cg00630080,16,67230345.0,-0.8908133511082859,0.3771813900525699,-0.256815980527858,-1.0,0.6339973705804278,False,0.040378,0.142638,0.09150799999999999,1.0,0.091508,False,fires_neither_background,0.3627526852902139
cg00636427,18,79430089.0,0.2560543757922454,-0.4812768101712418,-0.11261121718949821,-1.0,0.3686655929817436,False,-0.220097,-0.040354,-0.1302255,-1.0,0.130225,False,fires_neither_background,0.24944529649087183
cg00638021,17,50189701.0,-0.79719129076116,-0.2853471087241065,-0.5412691997426333,-1.0,0.5412691997426333,False,0.159557,-0.088176,0.0356905,1.0,0.123866,False,fires_neither_background,0.3325675998713167
cg00643814,12,106179417.0,-0.4452294083865953,0.4524965697527103,0.003633580683057497,1.0,0.4488629890696528,False,0.02897,-0.205421,-0.0882255,-1.0,0.117196,False,fires_neither_background,0.2830294945348264
cg00646621,2,235040954.0,-0.3366352921570508,-0.3507481757518377,-0.34369173395444425,-1.0,0.3436917339544443,True,-0.071716,-0.134264,-0.10299,-1.0,0.10299,False,fires_breast_only,0.22334086697722216
cg00661485,5,170106368.0,0.5958996722573626,-0.1100222155118216,0.2429387283727705,1.0,0.3529609438845921,False,0.133147,0.04061,0.0868785,1.0,0.086879,False,fires_neither_background,0.21991997194229604
cg00666105,3,181710589.0,0.3180140826578955,-0.3900341022682501,-0.036010009805177295,-1.0,0.3540240924630727,False,0.010809,-0.037594,-0.013392500000000002,-1.0,0.024202,False,fires_neither_background,0.18911304623153635
cg00666124,2,54529266.0,0.2086773770506638,0.1018772657803892,0.1552773214155265,1.0,0.1552773214155265,False,0.173496,0.074035,0.1237655,1.0,0.123766,False,fires_neither_background,0.13952166070776326
cg00681462,14,75334021.0,0.0258986063150695,-0.1126521658959341,-0.0433767797904323,-1.0,0.0692753861055018,False,0.016474,0.062056,0.039265,1.0,0.039265,False,fires_neither_background,0.054270193052750895
cg00682096,17,48595562.0,0.018700913954852,0.2644784105998195,0.14158966227733577,1.0,0.1415896622773358,False,-0.108008,0.014464,-0.046772,-1.0,0.061236,False,fires_neither_background,0.10141283113866789
cg00685614,16,89052430.0,0.0250672099596195,-0.0989734527065064,-0.03695312137344345,-1.0,0.062020331333063,False,-0.092122,-0.224946,-0.158534,-1.0,0.158534,False,fires_neither_background,0.11027716566653151
cg00686083,6,33453699.0,0.4187544727656428,0.1876040876878388,0.3031792802267408,1.0,0.3031792802267408,False,-0.160533,-0.019883,-0.09020800000000001,-1.0,0.090208,False,fires_neither_background,0.1966936401133704
cg00695265,7,98403274.0,-0.5986766592202022,-0.3111344494460125,-0.4549055543331073,-1.0,0.4549055543331073,True,0.20815,0.18928,0.198715,1.0,0.198715,False,fires_breast_only,0.32681027716655364
cg00695982,8,63297880.0,-0.4201331126203499,-0.2261658911817393,-0.32314950190104463,-1.0,0.3231495019010446,False,0.083118,0.140906,0.112012,1.0,0.112012,False,fires_neither_background,0.2175807509505223
cg00697672,16,89084935.0,-0.1698119872988961,0.5700088134599218,0.20009841308051285,1.0,0.369910400379409,False,0.02131,-0.135468,-0.057079000000000005,-1.0,0.078389,False,fires_neither_background,0.22414970018970448
cg00697916,3,65356969.0,-0.1547363083086244,-0.3558022358401006,-0.2552692720743625,-1.0,0.2552692720743625,False,0.009837,-0.072548,-0.0313555,-1.0,0.041192,False,fires_neither_background,0.14823063603718126
cg00701064,4,6278687.0,-0.0663928386077142,0.2078281744240038,0.07071766790814481,1.0,0.137110506515859,False,-0.228561,-0.11971,-0.1741355,-1.0,0.174135,False,fires_neither_background,0.1556227532579295
cg00702417,1,5994807.0,0.1101155070014395,0.1685111209025427,0.1393133139519911,1.0,0.1393133139519911,False,0.106552,-0.016825,0.0448635,1.0,0.061689,False,fires_neither_background,0.10050115697599554
cg00703902,7,5213385.0,-0.3840379675620053,-0.9483187234658002,-0.6661783455139028,-1.0,0.6661783455139028,True,0.109582,0.048786,0.079184,1.0,0.079184,False,fires_breast_only,0.3726811727569514
cg00707814,12,121455865.0,0.1741365859109895,-0.2894117523962567,-0.057637583242633614,-1.0,0.2317741691536231,False,0.006887,-0.224163,-0.108638,-1.0,0.115525,False,fires_neither_background,0.17364958457681154
cg00713400,7,22193588.0,-0.7906695010101668,0.0982958652392105,-0.3461868178854781,-1.0,0.4444826831246886,False,-0.031303,-0.028224,-0.0297635,-1.0,0.029763,False,fires_neither_background,0.23712284156234428
cg00715197,14,68137877.0,-0.1113901582037896,-0.0638347244106408,-0.0876124413072152,-1.0,0.0876124413072152,False,0.055651,0.09315,0.0744005,1.0,0.0744,False,fires_neither_background,0.0810062206536076
cg00718036,4,107824169.0,-0.3619691127434999,-0.0630999963602432,-0.21253455455187156,-1.0,0.2125345545518716,False,0.021987,0.255709,0.138848,1.0,0.138848,False,fires_neither_background,0.1756912772759358
cg00724315,4,1940122.0,0.4967684293933772,-0.0912082863375122,0.20278007152793248,1.0,0.2939883578654447,False,0.130082,-0.084609,0.0227365,1.0,0.107345,False,fires_neither_background,0.20066667893272233
cg00725777,X,103375483.0,0.1464000379873999,-0.4470751412593706,-0.15033755163598533,-1.0,0.2967375896233852,False,-0.08656,-0.110773,-0.09866649999999999,-1.0,0.098666,False,fires_neither_background,0.1977017948116926
cg00730887,4,159228452.0,-0.2287723100361234,-0.1373612996300003,-0.18306680483306184,-1.0,0.1830668048330618,False,0.002901,0.143348,0.0731245,1.0,0.073125,False,fires_neither_background,0.1280959024165309
cg00741954,6,1765812.0,-0.9761787557407086,-0.5291903379878238,-0.7526845468642662,-1.0,0.7526845468642662,True,0.062294,-0.083686,-0.010695999999999997,-1.0,0.07299,False,fires_breast_only,0.4128372734321331
cg00742587,14,30159283.0,-0.0196811878870618,-0.5055093285255741,-0.2625952582063179,-1.0,0.2625952582063179,False,0.107432,0.139479,0.1234555,1.0,0.123455,False,fires_neither_background,0.19302512910315894
cg00747975,14,76867644.0,0.342207780558787,-0.0766982499228993,0.13275476531794383,1.0,0.2094530152408431,False,-0.093884,-0.207803,-0.1508435,-1.0,0.150843,False,fires_neither_background,0.18014800762042155
cg00754027,1,200621331.0,0.6783849265566942,0.0172486174327426,0.34781677199471844,1.0,0.3478167719947184,False,-0.050108,-0.027808,-0.038958,-1.0,0.038958,False,fires_neither_background,0.1933873859973592
cg00759427,20,64077277.0,-0.1132437361509876,-0.4322317478200521,-0.2727377419855198,-1.0,0.2727377419855198,False,-0.077453,-0.115709,-0.096581,-1.0,0.096581,False,fires_neither_background,0.18465937099275992
cg00762678,16,88936827.0,0.1151236353329782,-0.1946251300043531,-0.03975074733568745,-1.0,0.1548743826686657,False,-0.092284,0.043968,-0.024158000000000002,-1.0,0.068126,False,fires_neither_background,0.11150019133433287
cg00764217,7,117020186.0,-0.5643157674423401,-0.0496352489946442,-0.3069755082184922,-1.0,0.3069755082184922,False,0.048396,-0.074495,-0.013049500000000002,-1.0,0.061446,False,fires_neither_background,0.1842107541092461
cg00765705,12,124380584.0,0.3173252756988544,-0.1886483839334848,0.0643384458826848,1.0,0.2529868298161696,False,-0.187543,-0.210893,-0.199218,-1.0,0.199218,False,fires_neither_background,0.2261024149080848
