"cpg_id","chr","pos"
"cg07066594","chrX",64195554
"cg07070466","chrX",89176658
"cg07086565","chrX",153236942
"cg07089242","chrX",149106617
"cg07093674","chrX",40693703
"cg07096038","chrX",39958181
"cg07096248","chrX",16888596
"cg07098277","chrX",106361852
"cg07109010","chrX",48958025
"cg07136872","chrX",124337817
"cg07153944","chrX",48660373
"cg07156563","chrX",71525984
"cg07160107","chrX",2882294
"cg07167981","chrX",44732352
"cg07172237","chrX",134158728
"cg07187289","chrX",153059903
"cg07194250","chrX",133680463
"cg07200487","chrX",124339462
"cg07206010","chrX",152710312
"cg07207959","chrX",118284520
"cg07215528","chrX",153775517
"cg07260325","chrX",58562599
"cg07261646","chrX",153602918
"cg07276379","chrX",3265089
"cg07312966","chrX",132549205
"cg07324045","chrX",34961467
"cg07344627","chrX",125687011
"cg07363416","chrX",77151100
"cg07381502","chrX",40440191
"cg07386410","chrX",55515751
"cg07393670","chrX",129299802
"cg07395435","chrX",138774080
"cg07405239","chrX",34406213
"cg07413830","chrX",14048197
"cg07413956","chrX",55101460
"cg07416427","chrX",10085204
"cg07419801","chrX",131157622
"cg07439872","chrX",136114890
"cg07441824","chrX",111623974
"cg07446674","chrX",135333561
"cg07458836","chrX",40594903
"cg07464524","chrX",106960206
"cg07464598","chrX",47420411
"cg07466166","chrX",77395088
"cg07481063","chrX",44202777
"cg07507776","chrX",57618914
"cg07516457","chrX",70585931
"cg07519908","chrX",18443723
"cg07550694","chrX",70478246
"cg07553115","chrX",107976167
"cg07559615","chrX",47497286
"cg07647518","chrX",19904979
"cg07648454","chrX",124337761
"cg07650623","chrX",14547147
"cg07652272","chrX",2847510
"cg07653640","chrX",110038954
"cg07653728","chrX",152939309
"cg07658614","chrX",44402068
"cg07659240","chrX",149531594
"cg07660411","chrX",16804380
"cg07674075","chrX",55187543
"cg07674139","chrX",105066526
"cg07674503","chrX",131352282
"cg07681512","chrX",118827369
"cg07682072","chrX",48367166
"cg07686944","chrX",17755642
"cg07688057","chrX",39943025
"cg07693301","chrX",150067249
"cg07693661","chrX",72435007
"cg07750402","chrX",48814932
"cg07758529","chrX",103813150
"cg07771637","chrX",134186198
"cg07779434","chrX",14891349
"cg07781082","chrX",77359553
"cg07806343","chrX",129194523
"cg07809462","chrX",117957621
"cg07810091","chrX",48534493
"cg07810164","chrX",13588174
"cg07816287","chrX",133119692
"cg07822777","chrX",103499650
"cg07823797","chrX",73513418
"cg07824272","chrX",15334785
"cg07825508","chrX",100645891
"cg07828380","chrX",11683977
"cg07834773","chrX",50214061
"cg07837161","chrX",153744667
"cg07842130","chrX",3234921
"cg07858069","chrX",21958690
"cg07861180","chrX",129066829
"cg07862274","chrX",47053283
"cg07865580","chrX",47518238
"cg07867687","chrX",48334539
"cg07868857","chrX",39473069
"cg07874334","chrX",122993913
"cg07880562","chrX",41333643
"cg07887243","chrX",43741530
"cg07896193","chrX",106449457
"cg07902213","chrX",122866969
"cg07910525","chrX",51075582
"cg07912337","chrX",153744670
"cg07912810","chrX",69936578
"cg07928156","chrX",102862813
"cg07929406","chrX",139587304
"cg07930217","chrX",106871770
"cg07933790","chrX",41333435
"cg07951153","chrX",103411259
"cg07954607","chrX",101380464
"cg07973464","chrX",17393423
"cg07989867","chrX",75648019
"cg07990395","chrX",138287169
"cg07994386","chrX",12156284
"cg08059058","chrX",8699462
"cg08059778","chrX",129116536
"cg08063601","chrX",66763942
"cg08063757","chrX",153561174
"cg08076861","chrX",152599398
"cg08100265","chrX",122867073
"cg08100618","chrX",125686801
"cg08101918","chrX",6146656
"cg08108619","chrX",84499351
"cg08141049","chrX",68370055
"cg08141744","chrX",99917334
"cg08147391","chrX",118699975
"cg08199506","chrX",54209916
"cg08202860","chrX",68725052
"cg08209483","chrX",118110092
"cg08211022","chrX",15692898
"cg08261988","chrX",134124839
"cg08276328","chrX",140990738
"cg08279515","chrX",132091534
"cg08282540","chrX",119149500
"cg08282969","chrX",122993891
"cg08291693","chrX",152937145
"cg08297137","chrX",26575905
"cg08298085","chrX",77166237
"cg08311689","chrX",153735091
"cg08313132","chrX",15873151
"cg08323957","chrX",110187600
"cg08340716","chrX",50648356
"cg08341987","chrX",47053154
"cg08343300","chrX",70712742
"cg08351598","chrX",27481508
"cg08358587","chrX",100603709
"cg08363715","chrX",16888027
"cg08384999","chrX",40004346
"cg08395966","chrX",102001268
"cg08405463","chrX",118108651
"cg08408091","chrX",153672393
"cg08414231","chrX",3264864
"cg08415785","chrX",30327782
"cg08417382","chrX",153775328
"cg08422514","chrX",153775441
"cg08437461","chrX",102611373
"cg08437835","chrX",14891340
"cg08446143","chrX",47049440
"cg08446187","chrX",154299289
"cg08447449","chrX",117250943
"cg08462017","chrX",147133725
"cg08464305","chrX",100872602
"cg08470157","chrX",30671302
"cg08476890","chrX",138774601
"cg08479532","chrX",109560744
"cg08479711","chrX",153715068
"cg08489324","chrX",52005413
"cg08491314","chrX",124336782
"cg08578454","chrX",48826167
"cg08579577","chrX",8751402
"cg08588626","chrX",17393327
"cg08605656","chrX",73642885
"cg08609270","chrX",144903125
"cg08617833","chrX",128657697
"cg08622041","chrX",48644252
"cg08622149","chrX",3631178
"cg08623691","chrX",70288356
"cg08626646","chrX",53123489
"cg08627233","chrX",153236954
"cg08637771","chrX",67718940
"cg08637905","chrX",85403401
"cg08648877","chrX",153719071
"cg08683562","chrX",23926248
"cg08689075","chrX",153523851
"cg08703114","chrX",118371210
"cg08704539","chrX",100546356
"cg08706312","chrX",30265243
"cg08719422","chrX",152785722
"cg08725455","chrX",53077301
"cg08757574","chrX",70273027
"cg08757719","chrX",102862789
"cg08777147","chrX",39953550
"cg08783090","chrX",151143125
"cg08784874","chrX",119695210
"cg08786213","chrX",135953040
"cg08790343","chrX",9754260
"cg08796898","chrX",53713664
"cg08798116","chrX",132548882
"cg08812897","chrX",20286243
"cg08817443","chrX",135579746
"cg08818092","chrX",24665074
"cg08818224","chrX",152674595
"cg08818886","chrX",16737692
"cg08847773","chrX",154255265
"cg08848711","chrX",118827659
"cg08850124","chrX",118207749
"cg08859156","chrX",71497035
"cg08881528","chrX",47092529
"cg08882363","chrX",47695789
"cg08905118","chrX",46696426
"cg08950703","chrX",84499023
"cg08952424","chrX",70338432
"cg08955276","chrX",67719027
"cg08961258","chrX",8771887
"cg08964402","chrX",119384409
"cg08966380","chrX",68835729
"cg08969352","chrX",14891423
"cg08980509","chrX",147582041
"cg08994891","chrX",118987153
"cg08998989","chrX",17755531
"cg09016243","chrX",120181455
"cg09018810","chrX",148586931
"cg09024810","chrX",130217041
"cg09033783","chrX",152737555
"cg09034929","chrX",70288225
"cg09038535","chrX",54209715
"cg09056691","chrX",154033836
"cg09060772","chrX",68723761
"cg09061583","chrX",23761412
"cg09068301","chrX",128812242
"cg09070199","chrX",62570990
"cg09072865","chrX",106243506
"cg09080960","chrX",118708361
"cg09084933","chrX",57148116
"cg09091181","chrX",108976749
"cg09109599","chrX",68048454
"cg09112156","chrX",140271259
"cg09121987","chrX",99664292
"cg09132264","chrX",8699141
"cg09134165","chrX",47004911
"cg09134399","chrX",68047854
"cg09146129","chrX",95940102
"cg09146364","chrX",68724602
"cg09158774","chrX",30326496
"cg09159923","chrX",16730344
"cg09168980","chrX",24380413
"cg09173743","chrX",104465196
"cg09185350","chrX",50556361
"cg09192059","chrX",31285032
"cg09196081","chrX",82762347
"cg09207137","chrX",21958629
"cg09210933","chrX",73641881
"cg09229960","chrX",153607856
"cg09285672","chrX",48980142
"cg09293286","chrX",3235329
"cg09307104","chrX",69665233
"cg09309899","chrX",148586967
"cg09310980","chrX",152740503
"cg09329826","chrX",153094594
"cg09342610","chrX",135333415
"cg09357232","chrX",43741814
"cg09368074","chrX",124339119
"cg09406238","chrX",63615383
"cg09411587","chrX",153990928
"cg09418475","chrX",153718920
"cg09425262","chrX",147062672
"cg09434493","chrX",48693651
"cg09443073","chrX",17879604
"cg09513996","chrX",48685182
"cg09514431","chrX",135067539
"cg09520583","chrX",51076119
"cg09521623","chrX",13835295
"cg09523186","chrX",80064924
"cg09523866","chrX",41193886
"cg09524087","chrX",9433262
"cg09525227","chrX",103500030
"cg09551204","chrX",46768701
"cg09559792","chrX",153627273
"cg09597400","chrX",149530886
"cg09606452","chrX",18239054
"cg09610569","chrX",144899592
"cg09610589","chrX",149106647
"cg09614506","chrX",80259692
"cg09614762","chrX",65038012
"cg09619693","chrX",150251129
"cg09622432","chrX",21875500
"cg09624684","chrX",152599453
"cg09655497","chrX",109246283
"cg09656426","chrX",138277085
"cg09659817","chrX",7895379
"cg09666011","chrX",56590113
"cg09666541","chrX",26576330
"cg09673331","chrX",153692567
"cg09679059","chrX",41135426
"cg09687738","chrX",113818934
"cg09720515","chrX",71792701
"cg09721174","chrX",20160105
"cg09725213","chrX",90689892
"cg09731029","chrX",18238652
"cg09734952","chrX",13671285
"cg09738386","chrX",100645872
"cg09743287","chrX",101380601
"cg09768249","chrX",41192553
"cg09773839","chrX",149106454
"cg09786233","chrX",62571228
"cg09788161","chrX",34148765
"cg09789426","chrX",102000698
"cg09790289","chrX",77359560
"cg09792758","chrX",107683340
"cg09793609","chrX",119445399
"cg09795422","chrX",44703298
"cg09796544","chrX",152913595
"cg09799350","chrX",18372126
"cg09803537","chrX",73164390
"cg09813276","chrX",100805521
"cg09815793","chrX",82763239
"cg09817171","chrX",2836084
"cg09819081","chrX",135382647
"cg09821007","chrX",68348763
"cg09834142","chrX",64255215
"cg09835024","chrX",24072640
"cg09850561","chrX",38420581
"cg09863225","chrX",48335010
"cg09868337","chrX",153686720
"cg09890269","chrX",51239014
"cg09895223","chrX",110039197
"cg09909221","chrX",48755522
"cg09953988","chrX",41334352
"cg09965404","chrX",46404957
"cg09978401","chrX",12809216
"cg09985072","chrX",48814942
"cg09990556","chrX",84498989
"cg09990582","chrX",102941884
"cg09996779","chrX",133594039
"cg09998474","chrX",30907439
"cg09998941","chrX",27826007
"cg10044516","chrX",83004862
"cg10047502","chrX",117479900
"cg10052922","chrX",138276904
"cg10055097","chrX",49020084
"cg10066681","chrX",152486172
"cg10070668","chrX",18693585
"cg10071036","chrX",40692132
"cg10078687","chrX",74144469
"cg10080474","chrX",35644036
"cg10088365","chrX",8700400
"cg10088372","chrX",133507354
"cg10096796","chrX",24331533
"cg10169869","chrX",40033636
"cg10172210","chrX",30233295
"cg10191387","chrX",122318517
"cg10201390","chrX",37706936
"cg10207070","chrX",47005131
"cg10261003","chrX",88001657
"cg10261457","chrX",134975819
"cg10265387","chrX",20009123
"cg10274815","chrX",68048015
"cg10286673","chrX",107069680
"cg10286829","chrX",100913838
"cg10288106","chrX",71526903
"cg10288278","chrX",142721811
"cg10291990","chrX",30327615
"cg10297211","chrX",70474613
"cg10305945","chrX",118602187
"cg10308137","chrX",23801074
"cg10315562","chrX",149533878
"cg10346077","chrX",145701720
"cg10347293","chrX",40440170
"cg10347326","chrX",133684177
"cg10356429","chrX",64627572
"cg10413105","chrX",79590955
"cg10421300","chrX",103087077
"cg10451760","chrX",136649093
"cg10460864","chrX",19362102
"cg10473383","chrX",84498775
"cg10482495","chrX",71351314
"cg10500026","chrX",149861761
"cg10510586","chrX",68348597
"cg10514510","chrX",49461405
"cg10551631","chrX",43832862
"cg10575236","chrX",16964741
"cg10645578","chrX",47863501
"cg10655551","chrX",45710949
"cg10659052","chrX",118724537
"cg10674704","chrX",23353620
"cg10701490","chrX",75005131
"cg10703213","chrX",135963580
"cg10706039","chrX",119134323
"cg10706590","chrX",71525891
"cg10709771","chrX",25027268
"cg10717149","chrX",129473838
"cg10718795","chrX",139173965
"cg10721440","chrX",108976619
"cg10734526","chrX",13956917
"cg10739728","chrX",141293118
"cg10796634","chrX",49460605
"cg10848980","chrX",48931872
"cg10851587","chrX",152818579
"cg10856819","chrX",40028998
"cg10860619","chrX",46771853
"cg10861033","chrX",3229472
"cg10861555","chrX",130036945
"cg10869159","chrX",107334786
"cg10869581","chrX",102000905
"cg10873964","chrX",122993706
"cg10874556","chrX",100446569
"cg10912974","chrX",148713660
"cg10913852","chrX",47077168
"cg10914789","chrX",152909097
"cg10941721","chrX",30269613
"cg10950266","chrX",100673192
"cg10950413","chrX",56590097
"cg10956264","chrX",128977299
"cg10978884","chrX",109561384
"cg10983111","chrX",49056686
"cg10984692","chrX",103294682
"cg10986455","chrX",69642862
"cg10987536","chrX",53711084
"cg10991108","chrX",48958414
"cg10991514","chrX",125300111
"cg10995081","chrX",48858587
"cg11005845","chrX",140271314
"cg11021247","chrX",47479625
"cg11024449","chrX",70150787
"cg11024551","chrX",7065780
"cg11033833","chrX",136113828
"cg11049154","chrX",129244816
"cg11049634","chrX",40016121
"cg11049774","chrX",102469996
"cg11081925","chrX",129536117
"cg11082424","chrX",102470047
"cg11082630","chrX",21874300
"cg11107468","chrX",63425275
"cg11111131","chrX",105855108
"cg11111271","chrX",118616736
"cg11116781","chrX",123094384
"cg11143827","chrX",39961764
"cg11149390","chrX",48166401
"cg11152253","chrX",48958091
"cg11154719","chrX",153060450
"cg11165443","chrX",67943585
"cg11170680","chrX",153220092
"cg11179629","chrX",135056311
"cg11184697","chrX",48755102
"cg11184796","chrX",49091986
"cg11185978","chrX",23685722
"cg11186637","chrX",118925725
"cg11186981","chrX",150151784
"cg11190082","chrX",119005710
"cg11193681","chrX",118986581
"cg11194545","chrX",105066793
"cg11233153","chrX",153718691
"cg11238952","chrX",34674799
"cg11266667","chrX",134305386
"cg11267664","chrX",48457256
"cg11267692","chrX",100547450
"cg11271681","chrX",128788936
"cg11281291","chrX",62975200
"cg11281673","chrX",119603053
"cg11286196","chrX",48931623
"cg11308037","chrX",153744609
"cg11320369","chrX",40026673
"cg11322406","chrX",114468360
"cg11329209","chrX",68724047
"cg11337025","chrX",106361672
"cg11344644","chrX",100603699
"cg11395955","chrX",23801087
"cg11409998","chrX",139587372
"cg11426662","chrX",152127457
"cg11442732","chrX",133118088
"cg11449070","chrX",53449647
"cg11450947","chrX",106750342
"cg11458217","chrX",134125022
"cg11502922","chrX",18239095
"cg11506821","chrX",153362123
"cg11509903","chrX",135580080
"cg11520843","chrX",153059894
"cg11594566","chrX",134556416
"cg11616438","chrX",30671316
"cg11629919","chrX",115594200
"cg11633007","chrX",56310955
"cg11637006","chrX",19905535
"cg11638117","chrX",139587335
"cg11647489","chrX",128977488
"cg11653314","chrX",20285129
"cg11653864","chrX",47509884
"cg11654517","chrX",135849165
"cg11663393","chrX",100663213
"cg11670235","chrX",53350672
"cg11673471","chrX",128977578
"cg11704309","chrX",100878326
"cg11704790","chrX",51425528
"cg11704979","chrX",152599450
"cg11706213","chrX",151286793
"cg11712793","chrX",39548267
"cg11719509","chrX",129520156
"cg11720358","chrX",107334809
"cg11721100","chrX",20134346
"cg11723766","chrX",48335004
"cg11778030","chrX",153237805
"cg11825731","chrX",48901162
"cg11839979","chrX",109246372
"cg11851349","chrX",153603154
"cg11858468","chrX",133371052
"cg11859529","chrX",70150922
"cg11863519","chrX",153362995
"cg11865900","chrX",153215934
"cg11875624","chrX",138276972
"cg11895950","chrX",44732372
"cg11902811","chrX",129473879
"cg11923207","chrX",153402511
"cg11923788","chrX",134124955
"cg11957438","chrX",80065114
"cg12026625","chrX",49028165
"cg12039967","chrX",67718493
"cg12044418","chrX",72783109
"cg12057563","chrX",135230841
"cg12058262","chrX",152736032
"cg12058840","chrX",135579744
"cg12061099","chrX",15804193
"cg12064531","chrX",55515952
"cg12075609","chrX",153979476
"cg12077024","chrX",84189377
"cg12105899","chrX",125715154
"cg12111783","chrX",40027674
"cg12113703","chrX",136659997
"cg12116395","chrX",40441216
"cg12128683","chrX",110924412
"cg12130015","chrX",152783792
"cg12137402","chrX",68836202
"cg12145026","chrX",117861636
"cg12147998","chrX",92928934
"cg12152167","chrX",95939864
"cg12165338","chrX",51486594
"cg12165354","chrX",47004660
"cg12166502","chrX",23761331
"cg12166599","chrX",55026360
"cg12175122","chrX",19361925
"cg12176022","chrX",102864314
"cg12176110","chrX",20159903
"cg12228772","chrX",62571231
"cg12230162","chrX",153046482
"cg12234922","chrX",71793049
"cg12234996","chrX",53254760
"cg12239365","chrX",51075790
"cg12263679","chrX",133941121
"cg12277627","chrX",129245225
"cg12284142","chrX",150151762
"cg12295100","chrX",101906886
"cg12298823","chrX",48815744
"cg12312457","chrX",63615339
"cg12323723","chrX",136656581
"cg12375308","chrX",122994071
"cg12377327","chrX",48937697
"cg12377701","chrX",75648992
"cg12386568","chrX",15756312
"cg12413138","chrX",153640475
"cg12417702","chrX",100604006
"cg12419383","chrX",48755596
"cg12419462","chrX",25031919
"cg12447182","chrX",68835857
"cg12449211","chrX",45017139
"cg12452512","chrX",100740439
"cg12459719","chrX",100074813
"cg12469471","chrX",153151235
"cg12472218","chrX",17755211
"cg12481306","chrX",11129329
"cg12481479","chrX",38421436
"cg12482502","chrX",134570634
"cg12485020","chrX",110039269
"cg12501871","chrX",37208277
"cg12521678","chrX",153197865
"cg12521790","chrX",49056693
"cg12521910","chrX",52897630
"cg12523974","chrX",153084761
"cg12526869","chrX",37706251
"cg12544391","chrX",23801333
"cg12579866","chrX",41331869
"cg12579995","chrX",102755696
"cg12584551","chrX",67653401
"cg12586718","chrX",153715055
"cg12598428","chrX",153607534
"cg12614178","chrX",41782685
"cg12614702","chrX",48768927
"cg12619326","chrX",38115487
"cg12644927","chrX",49019168
"cg12704708","chrX",49126241
"cg12709057","chrX",107334815
"cg12726278","chrX",68758370
"cg12727431","chrX",153200906
"cg12737514","chrX",40005177
"cg12747864","chrX",71458789
"cg12814550","chrX",119134684
"cg12841929","chrX",50557522
"cg12856112","chrX",153674274
"cg12857026","chrX",153694581
"cg12857193","chrX",149106767
"cg12857407","chrX",151903194
"cg12858650","chrX",47039497
"cg12875241","chrX",9734063
"cg12882438","chrX",152782950
"cg12914043","chrX",144899415
"cg12920408","chrX",100645993
"cg12932046","chrX",47930653
