cpg,bc_hc,bc_case,delta_bc,mean_beta_hc,mean_beta_case,sd_beta_hc,sd_beta_case,delta_var,bimodal_in_hc,lost_in_case,loss_of_bimodality,in_residual_concordant
cg00547103,0.4639129889397674,0.49251145827756293,0.02859846933779553,0.17272215286624204,0.16199549068322983,0.054174133354946814,0.05162343318580211,-0.00026985787087058623,False,False,False,False
cg00552087,0.40878247805431334,0.4125185539617162,0.0037360759074028804,0.9682772929936305,0.9668358447204969,0.005338200096208793,0.006601059873761754,1.5077611189823976e-05,False,False,False,False
cg00558804,0.3741520533711932,0.44386666360252286,0.06971461023132963,0.07453448832271763,0.07449778260869566,0.01285699704223394,0.013769116384456036,2.4286193064683372e-05,False,False,False,False
cg00561854,0.41376043286311265,0.4970315761344246,0.08327114327131196,0.8451992484076433,0.8462892173913042,0.027655134731028774,0.031950829379433894,0.0002560490210423422,False,False,False,False
cg00566297,0.3970208833031522,0.4035817335144444,0.006560850211292157,0.8962656305732485,0.8945397267080745,0.02118199420974171,0.020332583940250802,-3.526290901418645e-05,False,False,False,False
cg00569276,0.5092171368438214,0.48126111629970914,-0.02795602054411228,0.07687895966029723,0.07159796894409938,0.027724864124688005,0.028319973696894204,3.3352819460367566e-05,False,False,False,False
cg00572966,0.30941162648756887,0.7933681197993048,0.4839564933117359,0.915019653927813,0.9125717950310559,0.007660129944260602,0.019046149437326566,0.0003040782176260171,False,False,False,False
cg00577167,0.47862272767596264,0.6533655061634106,0.17474277848744796,0.9043046008492569,0.9041341863354038,0.015537383485259005,0.020990952419496414,0.00019920979790956307,False,False,False,False
cg00579036,0.3676607866285645,0.42473370639871255,0.057072919770148056,0.030971176220806793,0.030504813664596273,0.005739257386236995,0.005253516354791533,-5.339641255413787e-06,False,False,False,False
cg00582337,0.6456577730586563,0.672253030051502,0.026595256992845706,0.8622436900212314,0.8546430062111803,0.05141100189388936,0.05762208386140865,0.0006772134327977155,True,False,False,False
cg00582562,0.6238266263836826,0.6621222751889384,0.03829564880525582,0.9054241061571124,0.9048848074534162,0.038154627589187105,0.043043101145322275,0.00039693294973688594,True,False,False,False
cg00584026,0.3512232452544266,0.26783989442793044,-0.08338335082649617,0.9582138301486199,0.9586002173913043,0.004517955367060271,0.0036617801027909436,-7.0032871775530514e-06,False,False,False,False
cg00587301,0.4224752742530148,0.5252418470744654,0.10276657282145063,0.06308309341825902,0.07122959627329192,0.027169924373534698,0.03665196869684814,0.0006051620188911413,False,False,False,False
cg00588393,0.29050437288881853,0.6776789328069662,0.3871745599181477,0.9144129893842888,0.9133590186335402,0.007192064888435137,0.011301597136285674,7.600030047143902e-05,False,False,False,False
cg00590639,0.1996972284597741,0.39529645637017125,0.19559922791039713,0.9825176815286624,0.9824420496894412,0.0013938161927640532,0.0011219335809287167,-6.83988619195747e-07,False,False,False,False
cg00592315,0.5980526030623821,0.709409693783847,0.11135709072146494,0.8962150552016985,0.8898790621118013,0.021947990523467586,0.03352134198978493,0.0006419660807778954,True,False,False,False
cg00596833,0.3572493949898932,0.39333531569049435,0.036085920700601126,0.9275306963906581,0.9282022795031055,0.005995520579953547,0.005717398239377749,-3.2576243970067274e-06,False,False,False,False
cg00599850,0.33045349085881665,0.3838938258262476,0.05344033496743095,0.9211366411889595,0.9222230807453415,0.00964007173964223,0.008833657230993821,-1.4897483070759341e-05,False,False,False,False
cg00607627,0.27886434700108587,0.2818129007488369,0.002948553747751048,0.22345068789808917,0.22137575155279504,0.029642743158411918,0.03287135352039657,0.00020183366030731154,False,False,False,False
cg00610577,0.3207130418170475,0.3760358363433358,0.0553227945262883,0.26507911464968154,0.24784831677018637,0.06551677248739861,0.07346371894627836,0.0011044705242522265,False,False,False,True
cg00619207,0.2295516822670563,0.39876514281043357,0.16921346054337727,0.3935110721868365,0.40087573913043467,0.040564207367693575,0.04547912753938912,0.0004228961223747762,False,False,False,False
cg00622170,0.3622920350316769,0.34390168463115434,-0.01839035040052256,0.8006877133757963,0.7992131801242235,0.040803776913634744,0.0394991910651168,-0.000104762115619069,False,False,False,False
cg00622516,0.4918879797932908,0.46229199348623035,-0.02959598630706045,0.8742514458598726,0.8773139565217392,0.020039446590458778,0.0139415152406167,-0.00020721357244750223,False,False,False,False
cg00626702,0.42903552494806746,0.5551498921080305,0.126114367159963,0.9531011571125265,0.9519742111801243,0.008011195271455489,0.009832570012088614,3.2500183365233496e-05,False,False,False,False
cg00630080,0.35564122564045897,0.3751600580209772,0.019518832380518214,0.8563231061571126,0.8560546211180124,0.013706673725077428,0.014293021516173591,1.6417559456073308e-05,False,False,False,False
cg00636427,0.26065220753662327,0.3577380020089206,0.09708579447229732,0.3071655307855626,0.29168042857142856,0.06439303603505028,0.07406973796267223,0.0013398629920476426,False,False,False,False
cg00638021,0.3831357478976916,0.45519050719736753,0.07205475929967592,0.8194960297239915,0.8256650186335402,0.03506475795437799,0.03896390274222926,0.0002886484665067864,False,False,False,False
cg00643814,0.3172045987991299,0.46446056943051006,0.14725597063138018,0.8736767282377919,0.8746822173913041,0.019976927335197854,0.023692562947498857,0.00016225991326542047,False,False,False,False
cg00646621,0.346791762204991,0.40285031155873496,0.056058549353743936,0.8807656836518047,0.8793988757763974,0.017356211284274912,0.01879898210833427,5.21636581650802e-05,False,False,False,False
cg00661485,0.4021724003599582,0.5077084073760855,0.10553600701612725,0.061957802547770696,0.0633753043478261,0.015434418963805905,0.020721382294939774,0.0001911543954627522,False,False,False,False
cg00666105,0.49915435945415454,0.5365650375221687,0.037410678068014125,0.11543191507430997,0.11561964596273291,0.04441882104039124,0.0475883242096223,0.00029161693846182016,False,False,False,False
cg00666124,0.3029785307445683,0.3678785470987779,0.06490001635420956,0.9197783375796178,0.9200957826086957,0.0058569927828313025,0.005902513204872619,5.352976755576661e-07,False,False,False,False
cg00681462,0.5581648739794356,0.5008503031691521,-0.05731457081028346,0.07545472399150743,0.0763533602484472,0.03605595910673624,0.04236679553281567,0.0004949131766127739,True,True,True,False
cg00682096,0.351901535174816,0.31218719852296317,-0.03971433665185281,0.9087927919320593,0.9078677701863356,0.011468236614121054,0.01384663574268514,6.0208870353138915e-05,False,False,False,False
cg00685614,0.34078284969925027,0.4314355906812298,0.09065274098197951,0.7600448365180468,0.7490160062111801,0.11683170463627542,0.12586392209751257,0.0021920796775508136,False,False,False,False
cg00686083,0.3330311794601177,0.20437431639917034,-0.12865686306094734,0.025215690021231425,0.02495196894409938,0.003888331790397954,0.003258150733971573,-4.503577906939858e-06,False,False,False,False
cg00695265,0.11896880143025383,0.15440945886210902,0.03544065743185519,0.873838762208068,0.8750283416149067,0.011006422292439304,0.011149322969414772,3.166070996814957e-06,False,False,False,False
cg00695982,0.46303548633871655,0.531002300773878,0.06796681443516145,0.9019234755838641,0.9029459999999999,0.017608509713026944,0.019065806747289766,5.3445372611235704e-05,False,False,False,False
cg00697672,0.3792177421831101,0.4482881023080186,0.06907036012490847,0.848511736730361,0.849956347826087,0.04631660865086925,0.049951849821260476,0.00034995906364798397,False,False,False,False
cg00697916,0.37910398583861904,0.34469831464681244,-0.0344056711918066,0.19395722292993628,0.19316996273291925,0.06473906898257842,0.05625830252959205,-0.0010261504492199442,False,False,False,False
cg00701064,0.27426939414454693,0.39092040414812146,0.11665101000357453,0.3700822038216561,0.3582914472049689,0.04623480230184058,0.05663390607024875,0.0010697423728834752,False,False,False,False
cg00702417,0.5656436950041258,0.9042259129123515,0.33858221790822574,0.04063779193205945,0.04275931677018634,0.010029592330190053,0.03152363033789541,0.0008931465473704727,True,False,False,False
cg00703902,0.9837204546656861,0.4550053777264926,-0.5287150769391935,0.9447475859872612,0.9496453105590063,0.06019004417743369,0.0066979044197010085,-0.003577979494465969,True,True,True,False
cg00707814,0.30705449860105605,0.35238263886372595,0.0453281402626699,0.6435413312101912,0.6473672670807454,0.05115400371082906,0.055591971214461106,0.000473735167861959,False,False,False,False
cg00713400,0.3891073063275163,0.39618974554439124,0.007082439216874958,0.9483723800424629,0.9480738074534163,0.008036578868692025,0.00761270843024637,-6.63327026876304e-06,False,False,False,False
cg00715197,0.30608360307090254,0.399030341401625,0.09294673833072248,0.9044432484076433,0.9046382795031057,0.010383703088272331,0.014486636825110233,0.00010204135667724351,False,False,False,False
cg00718036,0.3425236606496069,0.32705533402370995,-0.015468326625896922,0.8300477261146497,0.8307603416149069,0.04196967105817259,0.038915960631549625,-0.0002470012968548898,False,False,False,False
cg00724315,0.21036557225759614,0.32418569336951586,0.11382012111191972,0.8995264883227175,0.89905650310559,0.0100569134482561,0.007889314912529023,-3.8900218316661566e-05,False,False,False,False
cg00725777,0.5683092571694685,0.6832365889672003,0.11492733179773185,0.8353896242038216,0.8279054099378883,0.07164935697611244,0.08067190757773676,0.0013743263171405095,True,False,False,False
cg00730887,0.319333253115299,0.296519088299152,-0.022814164816146953,0.9325692038216561,0.9315750248447207,0.0069973660102764824,0.0071430181470705295,2.0595771676062787e-06,False,False,False,False
cg00741954,0.9621781060313394,0.28522722230378317,-0.6769508837275562,0.9461557070063694,0.9473969316770188,0.03100133624215379,0.005349986160173949,-0.0009324604968850254,True,True,True,False
cg00742587,0.4119240984691395,0.4399846690692223,0.028060570600082768,0.8934033524416136,0.8942667018633541,0.011813699742202902,0.015527004970713418,0.0001015243817616343,False,False,False,False
cg00747975,0.38577723535254704,0.42084057805700104,0.03506334270445399,0.11160394267515923,0.10700524223602483,0.039149131723298744,0.03855383564798975,-4.6256271515991276e-05,False,False,False,False
cg00754027,0.16967932726414384,0.15167383037503943,-0.01800549688910441,0.08215978768577495,0.08200024844720497,0.015945033871501726,0.01574785677720585,-6.249112087949112e-06,False,False,False,False
cg00759427,0.4726619969181163,0.4994656151195882,0.026803618201471924,0.11400434182590233,0.10947326086956523,0.04264811661347455,0.046942422271001545,0.0003847291579924983,False,False,False,False
cg00762678,0.26806665073672215,0.3109684833536779,0.04290183261695574,0.1317249787685775,0.12838098757763974,0.025942704984203566,0.02652677225346772,3.064570428992438e-05,False,False,False,False
cg00764217,0.2985830978897253,0.3091449272514985,0.01056182936177319,0.8458673503184713,0.8478527888198758,0.022955757205713214,0.024890507731465106,9.257058624247009e-05,False,False,False,False
cg00765705,0.2824209424098062,0.3848515031376515,0.10243056072784529,0.3795036050955414,0.3646390559006212,0.06984787406549502,0.08043667040794021,0.0015913324348463534,False,False,False,False
cg00765737,0.2936852262291371,0.35831033421260206,0.06462510798346494,0.13034906157112527,0.13156842236024843,0.020239877766072667,0.023791736464484826,0.00015639407200993428,False,False,False,False
cg00767000,0.7462643556809043,0.8054287336562334,0.05916437797532903,0.9422929044585987,0.9314487142857145,0.034364285238091236,0.06862249181358367,0.0035281422827804624,True,False,False,False
cg00769161,0.12976754052561681,0.3878379780664197,0.25807043754080283,0.864225305732484,0.8623966273291925,0.017666255443881035,0.01478477394307226,-9.350704086070783e-05,False,False,False,False
cg00773370,0.47093186159475264,0.3929970917439416,-0.07793476985081105,0.970240932059448,0.9702874782608696,0.0026309976045930305,0.0024055484849794554,-1.1354848817873113e-06,False,False,False,False
cg00793843,0.5071984161208208,0.7949164805157494,0.28771806439492853,0.03839574734607219,0.03929442236024845,0.010916936430692213,0.018759159694213306,0.00023272657140122223,False,False,False,False
cg00796302,0.4528681935729147,0.5216064658427011,0.0687382722697864,0.862483246284501,0.8657436583850932,0.035034464196912536,0.03963713042591908,0.00034368842683657344,False,False,False,False
cg00799826,0.9686750485613109,0.9471760144945884,-0.02149903406672249,0.06672201061571126,0.06650101242236026,0.055277587427473844,0.04726274777692093,-0.00082184434437717,True,False,False,False
cg00804354,0.3326630048208387,0.3954277188258539,0.06276471400501521,0.2153856836518047,0.2033005714285714,0.04752664498488043,0.05342231793954591,0.0005951620705150693,False,False,False,False
cg00806644,0.23320067245615986,0.11619992002938573,-0.11700075242677413,0.032300159235668785,0.03177571428571429,0.004302614303513948,0.004342942850804872,3.486627605543273e-07,False,False,False,False
cg00808492,0.3457047191398474,0.3342587628148602,-0.011445956324987183,0.9232534861995754,0.9238810000000001,0.005886281155520048,0.005048146491535288,-9.164522841830397e-06,False,False,False,False
cg00812096,0.2770176226145158,0.3450819096349435,0.06806428702042772,0.8856812760084924,0.8871668385093169,0.014497618336032794,0.01517698305984288,2.0159877381483474e-05,False,False,False,False
cg00815177,0.3119698610277688,0.24365928766940378,-0.06831057335836502,0.9269956496815287,0.9266819565217391,0.005506418984452144,0.006412710389675168,1.080220450951287e-05,False,False,False,False
cg00816037,0.4617099212486875,0.5203650103714718,0.058655089122784276,0.11001371125265393,0.10431747204968944,0.031718208776553625,0.02827132789153662,-0.0002067767872422668,False,False,False,False
cg00829990,0.40648846283090767,0.3708227050365892,-0.035665757794318464,0.2001641082802548,0.20357686335403727,0.07131694960991194,0.07218715478458554,0.00012487801423099153,False,False,False,False
cg00832105,0.2938656777067751,0.34458492431743104,0.050719246610655966,0.9388049256900212,0.9394746211180124,0.006992983709891419,0.006731828499694663,-3.5843062175054522e-06,False,False,False,False
